joint_0_0_pos,joint_1_0_pos,joint_2_0_pos,joint_3_0_pos,joint_4_0_pos,joint_5_0_pos,joint_6_0_pos,joint_7_0_pos,joint_8_0_pos,joint_9_0_pos,joint_10_0_pos,joint_11_0_pos,joint_12_0_pos,joint_13_0_pos,joint_14_0_pos,joint_15_0_pos,joint_0_0_vel,joint_1_0_vel,joint_2_0_vel,joint_3_0_vel,joint_4_0_vel,joint_5_0_vel,joint_6_0_vel,joint_7_0_vel,joint_8_0_vel,joint_9_0_vel,joint_10_0_vel,joint_11_0_vel,joint_12_0_vel,joint_13_0_vel,joint_14_0_vel,joint_15_0_vel,joint_0_0_effort,joint_1_0_effort,joint_2_0_effort,joint_3_0_effort,joint_4_0_effort,joint_5_0_effort,joint_6_0_effort,joint_7_0_effort,joint_8_0_effort,joint_9_0_effort,joint_10_0_effort,joint_11_0_effort,joint_12_0_effort,joint_13_0_effort,joint_14_0_effort,joint_15_0_effort
0.19812977668639625,0.10751228192285069,1.1810992114096026,0.2856754919664318,0.11826351011513578,0.08908160502179058,1.2978268317829835,1.056692142327447,0.19966566642815128,1.6341866852273306,0.8293804605477053,0.5022359455538883,0.935356852728801,0.767944870877505,1.3239369573928186,0.8217010118389303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015102548395903859,-0.060561979661822134,-0.03212607106559925,-0.018262838106330895,-0.011094168995337883,-0.04708983810760392,-0.015175269296595559,0.00962425528272281,0.016712993907687646,0.03007947497700854,-0.015890306163653143,-0.012923149249376067,0.018538738532608613,-0.016441421690913324,0.020086324462015442,-0.0196345712138431
0.2488141381643116,0.3640058687959374,0.2180963433292114,1.065907480777977,0.1105840614063607,0.5744227634163737,1.4498799162167295,0.7433706350094248,-0.11365584088987074,1.6341866852273306,0.308713838092757,0.41469023027385266,0.37936476621348747,1.4529516957002393,0.5483126378065385,0.2211681228127214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014130495482754989,-0.004886683078807821,-0.027344889124246142,0.009500121969069651,-0.007133546540600916,-0.02535292911737698,-0.015054010019140349,-0.01721819143533137,-0.011670309132615013,-0.005103902818980391,-0.030597293557016972,-0.013927582829114262,-0.008722245145517294,-0.018003591633987192,0.0022495024566803828,-0.014587474976818492
0.03532546406036523,1.098161165354832,1.1703479832173176,1.379228988095999,-0.03378957431861022,0.2810678227411668,1.8000627773368716,-0.07218681786248547,-0.04454080251089529,0.8984954989266809,0.10751228192285069,0.9583951988551261,1.214888785728213,1.0014001116242666,0.5882457710921688,0.5851739916086588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017843489547364966,-0.031199447095239488,-0.01604612449934776,0.015782379886556525,-0.013696906422872003,-0.04984370584348259,-0.015579129480970559,-0.08483316779677798,0.015831993370460158,-0.07947655773595953,-0.03065369775774758,0.010936853301765283,0.020113089639390402,-0.03196380809451728,0.02224294891748599,0.019320138793488404
-0.06757914863722043,0.767944870877505,1.8277087926884619,0.07218681786248547,-0.23652702023027156,0.8923519399596608,1.219496454953478,0.5421690788395185,-0.14437363572497094,1.6572250313536558,0.11672762037338076,0.39165188414752755,0.3363598534443472,0.08447393579652554,0.460766922526503,0.77869609906979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014070916512102332,-0.061904992949768166,-0.018372510927999644,-0.017027107825817102,-0.014943796677853283,-0.027948471048420638,-0.026139713727475415,0.011462998000620941,-0.011430616343754304,0.034565980950138284,-0.018939111070677403,-0.014190912193530584,-0.06200842103317834,-0.021327195985573075,0.017290037774522402,0.020996120717209493
-0.05068436147791533,0.1428377459832159,1.1304148499316873,1.2056734472776829,-0.23959879971378154,0.28721138170818683,1.55739219813958,0.33328807396083715,-0.12747884856566583,0.617427676185514,1.6526173621283906,0.2303834612632515,0.33789574318610216,0.27646015351590175,0.007679448708775049,0.20580922539517135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010537009980053793,-0.05629835728727812,-0.028064176745039957,0.008544566977977668,-0.01464201858589756,-0.048724551283148634,-0.015920460050923527,-0.014204561814389234,0.015534727514121967,-0.06236256966250253,-0.01802796203475676,-0.014675081380989037,-0.12522180573964933,0.09941754723681982,0.01759901992472428,-0.010818259790652127
0.09215338450530058,0.14898130495023595,0.8524188066740305,1.093553496129567,0.13515829727444087,-0.0767944870877505,1.1304148499316873,1.2763243753984133,0.030717794835100197,0.3716853175047124,0.9092467271189659,-0.05068436147791533,1.6126842288427605,0.33328807396083715,0.6020687787679638,0.8124856733884002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013622325213810585,-0.007439109650850531,-0.02998223252692587,-0.016640117392220433,0.01029987202389876,-0.04040810325154026,-0.026657570666716354,0.0017707758846098147,0.01591771201429619,-0.058364724466617744,-0.03025610792908634,-0.04633965974676893,0.02277869011278515,-0.02296015574027574,0.03190224300355694,0.020116401934211197
-0.16741198185129608,0.33328807396083715,1.5619998673648452,0.8217010118389303,-0.08293804605477054,0.8370599092564803,1.224104124178743,-0.07065092812073046,-0.24267057919729154,0.2488141381643116,0.7756243195862801,0.8063421144213803,0.9645387578221463,1.6234354570350455,0.2641730355818617,0.0767944870877505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016216420466487885,0.014328715724309583,-0.016788313542074135,-0.017384171602690436,-0.012091083580259857,-0.030483139157546343,-0.01483264081478694,-0.07853383944497569,-0.01311881612121156,-0.05572610011569781,-0.03274221978173997,0.010052124000566334,0.0026601087338883112,0.010845987861649706,-0.011559202474225764,-0.017747889835708946
0.2749242637741468,1.396123775255304,1.4206980111233842,0.5206666224549483,0.09829694347232064,0.7756243195862801,1.0382614654263866,1.2932191625577183,-0.09983283321407564,0.2488141381643116,1.4160903418981192,-0.02150245638457014,0.24574235868080158,1.6526173621283906,0.33943163292785716,1.3392958548103686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015860820634831196,-0.029981260431091922,-0.01666160988640139,-0.014389224861767705,0.013517653784999181,-0.05691019032119124,-0.023194354325746326,0.014678414400895293,0.01331942459663095,-0.05153150776159897,-0.018158713565376898,-0.01806627393192826,-0.01496627541075355,-0.016109169176662788,0.014134769313559729,0.015612738464016123
0.2165604535874564,1.5082437264034196,1.3101139497170233,0.8401316887399903,-0.2165604535874564,0.5129871737461733,0.5283460711637235,1.056692142327447,0.22270401255447644,0.8078780041631353,1.2747884856566583,1.5189949545957047,0.24113468945553657,1.55432041865607,1.098161165354832,0.8585623656410506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013355659466149864,-0.030033213690771887,0.005467602753087891,0.016330049593878626,-0.014888901902537083,-0.05324193603487111,-0.028837636606798597,0.007654884980608834,0.014997152019673811,-0.02850387006478662,-0.021260441483322935,0.01652020215502992,0.016607623255318817,-0.019100281585835974,0.02152172384566237,0.015196561254834734
-0.11672762037338076,0.6681120376634293,0.22884757152149646,1.3531188624861639,0.2180963433292114,1.6372584647108406,1.2701808164313932,-0.04146902302738527,-0.02150245638457014,1.4652388136342795,1.1442378576074823,0.5836381018669038,0.7479783042346899,-0.21041689462043636,1.4160903418981192,0.304106168867492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014167672370413931,-0.06386576191350166,-0.027050505003633263,-0.01700881190489289,0.011638401744945265,0.07627688504763531,-0.010506244231032025,-0.015586724394988961,0.012861874656575812,-0.028685397159109588,-0.006824689583208501,-0.007397073715732668,0.017846264743594187,-0.018439910475062212,0.020531314104946567,-0.01638833539847891
